text;label
điều 9. các cá nhân và tập thể sinh viên sẽ được khen thưởng hoặc kỷ luật nếu thực hiện tốt nội quy, có thành tích trong các hoạt động tự quản, an ninh xung kích, văn hóa văn nghệ, thể dục thể thao, vệ sinh môi trường, và các hoạt động vì;__label__KTX
điều 9. việc khen thưởng và kỷ luật sẽ được thực hiện đối với tập thể và cá nhân sinh viên có thành tích tốt trong việc thực hiện nội quy, tham gia tích cực vào các hoạt động tự quản, an ninh xung kích, văn hóa văn nghệ, thể dục thể thao, vệ sinh môi trường, cùng với các hoạt động vì;__label__KTX
các hoạt động vì lợi ích cộng đồng, xây dựng KTX (ký túc xá) sẽ được xem xét khen thưởng. tập thể, cá nhân sinh viên vi phạm, tùy mức độ sẽ bị xử lý kỷ luật theo phụ lục nội quy này.;__label__KTX
các hoạt động phục vụ lợi ích của cộng đồng, xây dựng KTX (ký túc xá) sẽ được đánh giá để khen thưởng. Tùy thuộc vào mức độ vi phạm, cá nhân và tập thể sinh viên sẽ bị xử lý kỷ luật theo quy định trong phụ lục này.;__label__KTX
các hoạt động nhằm mang lại lợi ích cho cộng đồng và việc xây dựng KTX (ký túc xá) sẽ được xem xét để nhận khen thưởng. Sinh viên, cả tập thể và cá nhân, nếu vi phạm sẽ bị xử lý kỷ luật theo quy định trong phụ lục nội quy này, tùy theo mức độ vi phạm.;__label__KTX
Các hoạt động vì lợi ích chung của cộng đồng và việc xây dựng KTX (ký túc xá) sẽ được xem xét để khen thưởng. Sinh viên, bao gồm cả cá nhân lẫn tập thể, sẽ bị xử lý kỷ luật tùy theo mức độ vi phạm theo nội quy phụ lục này.;__label__KTX
Đối với các hoạt động vì lợi ích cộng đồng, việc xây dựng KTX (ký túc xá) sẽ được xem xét khen thưởng. Tùy theo mức độ vi phạm, sinh viên, cả tập thể lẫn cá nhân, sẽ bị xử lý kỷ luật theo quy định trong phụ lục nội quy này.;__label__KTX
"PHỤ LỤC
NỘI DUNG VI PHẠM VÀ KHUNG XỬ LÝ KỶ LUẬT  
kèm theo nội quy, ban hành kèm theo QĐĐ số 1944/QĐ (quyết định)-ĐHCT (đại học cần thơ), ngày 04/6/2013 của hiệu trưởng trường đhct";__label__KTX
PHỤ LỤC NỘI DUNG VI PHẠM VÀ KHUNG XỬ LÝ KỶ LUẬT được kèm theo nội quy, theo quyết định số 1944/QĐ (quyết định)-ĐHCT (đại học cần thơ), ngày 04/6/2013 do hiệu trưởng trường ĐHCT ban hành.;__label__KTX
PHỤ LỤC NỘI DUNG VI PHẠM VÀ KHUNG XỬ LÝ KỶ LUẬT, theo nội quy đã ban hành, được quy định trong QĐĐ số 1944/QĐ (quyết định)-ĐHCT (đại học cần thơ), ngày 04/6/2013 của hiệu trưởng trường ĐHCT.;__label__KTX
PHỤ LỤC NỘI DUNG VI PHẠM VÀ KHUNG XỬ LÝ KỶ LUẬT, đi kèm với nội quy, được ban hành theo QĐĐ số 1944/QĐ (quyết định)-ĐHCT (đại học cần thơ), ngày 04/6/2013 bởi hiệu trưởng trường ĐHCT.;__label__KTX
PHỤ LỤC về NỘI DUNG VI PHẠM VÀ KHUNG XỬ LÝ KỶ LUẬT, cùng với nội quy, đã được ban hành theo QĐĐ số 1944/QĐ (quyết định)-ĐHCT (đại học cần thơ), vào ngày 04/6/2013 bởi hiệu trưởng của trường ĐHCT.;__label__KTX
nội dung vi phạm và hình thức xử lý: tàng trữ vũ khí, chất nổ, chất cháy, hóa chất độc hại tàng trữ, mua bán hoặc sử dụng chất ma túy tàng trữ, lưu hành, truy cập, sử dụng sản phẩm văn hóa đồi trụy hoặc tham gia các hoạt động mê tín dị;__label__KTX
nội dung vi phạm và cách thức xử lý: lưu giữ vũ khí, chất nổ, chất dễ cháy, hóa chất độc hại được tàng trữ, mua bán hoặc sử dụng chất ma túy, cũng như tàng trữ, lưu hành, truy cập và sử dụng các sản phẩm văn hóa không lành mạnh hoặc tham gia vào các hoạt động mê tín dị đoan.;__label__KTX
"hình thức xử lý và nội dung vi phạm bao gồm: việc tàng trữ vũ khí, chất nổ, chất dễ cháy, hóa chất độc hại, cũng như việc mua bán, sử dụng chất ma túy; ngoài ra, còn có tàng trữ, lưu hành, truy cập và sử dụng sản phẩm văn hóa không phù hợp, tham gia các hoạt động mê tín dị.";__label__KTX
"các hành vi vi phạm và hình thức xử lý bao gồm: việc lưu giữ vũ khí, chất nổ, chất dễ cháy, hóa chất độc hại tàng trữ, cũng như mua bán hoặc sử dụng chất ma túy; bên cạnh đó, còn có việc tàng trữ, lưu hành, truy cập, sử dụng sản phẩm văn hóa không lành mạnh hoặc tham gia vào các hoạt động mê tín dị đoan.";__label__KTX
"về nội dung vi phạm và hình thức xử lý, có các hành vi như: tàng trữ vũ khí, chất nổ, chất dễ cháy, hóa chất độc hại; cũng như việc mua bán hay sử dụng chất ma túy; ngoài ra, việc tàng trữ, lưu hành, truy cập và sử dụng các sản phẩm văn hóa không phù hợp hoặc tham gia vào các hoạt động mê tín dị cũng được xem là vi phạm.";__label__KTX
hoạt động mê tín dị đoan, hoạt động tôn giáo trái phép chứa chấp, che giấu hàng cấm, hàng lậu lấy cắp tài sản, chứa chấp, tiêu thụ tài sản do người khác lấy cắp đánh bạc dưới mọi hình thức đánh nhau,;__label__KTX
các hoạt động tôn giáo không hợp pháp, mê tín dị đoan, che giấu hàng cấm, hàng lậu và tài sản bị đánh cắp, bao gồm cả việc tiêu thụ và chứa chấp tài sản do người khác lấy cắp cũng như đánh bạc dưới nhiều hình thức khác nhau.;__label__KTX
các hoạt động mê tín dị đoan và tôn giáo trái phép, bao gồm việc chứa chấp, che giấu hàng cấm, hàng lậu, cũng như tài sản bị lấy cắp, và việc tiêu thụ tài sản do người khác lấy cắp, đánh bạc dưới mọi hình thức, thậm chí là đánh nhau.;__label__KTX
hoạt động tôn giáo không hợp pháp và mê tín dị đoan, bao gồm việc chứa chấp và che giấu hàng cấm, hàng lậu, tài sản bị đánh cắp, và các hành vi tiêu thụ tài sản do người khác lấy cắp, cùng với việc đánh bạc và đánh nhau dưới mọi hình thức.;__label__KTX
các hành vi mê tín dị đoan và tôn giáo trái phép diễn ra, chứa chấp và che giấu hàng cấm, hàng lậu, tài sản bị lấy cắp, cũng như việc tiêu thụ tài sản do người khác lấy cắp, và tham gia đánh bạc, thậm chí là đánh nhau dưới nhiều hình thức.;__label__KTX
thức đánh nhau, tổ chức hoặc tham gia tổ chức đánh nhau. khi vi phạm, sinh viên sẽ bị xử lý: chấm dứt hợp đồng trước thời hạn, buộc ra khỏi KTX (ký túc xá). tùy mức độ vi phạm: có thể đề nghị nhà;__label__KTX
hình thức đánh nhau, tham gia hoặc tổ chức các cuộc đánh nhau. nếu vi phạm, sinh viên sẽ bị xử lý: chấm dứt hợp đồng sớm, bị buộc phải rời khỏi KTX (ký túc xá). tùy theo mức độ vi phạm: có thể đề xuất với nhà;__label__KTX
tổ chức hoặc tham gia vào các cuộc đánh nhau được xem là vi phạm. sinh viên sẽ bị xử lý khi có hành vi này: chấm dứt hợp đồng trước hạn, và buộc phải ra khỏi KTX (ký túc xá). mức độ vi phạm sẽ quyết định hình thức xử lý: có thể đề nghị với nhà;__label__KTX
các hình thức đánh nhau, bao gồm cả việc tổ chức hoặc tham gia vào các cuộc đánh nhau. trong trường hợp vi phạm, sinh viên sẽ phải chịu hình thức xử lý: chấm dứt hợp đồng trước thời hạn, và buộc phải rời khỏi KTX (ký túc xá). tùy theo mức độ vi phạm, có thể có đề nghị với nhà;__label__KTX
việc tham gia hoặc tổ chức các cuộc đánh nhau sẽ bị coi là vi phạm. sinh viên sẽ bị xử lý nếu có hành vi này: hợp đồng sẽ bị chấm dứt trước hạn, và họ sẽ bị buộc phải ra khỏi KTX (ký túc xá). tùy vào mức độ vi phạm, có thể sẽ có kiến nghị với nhà;__label__KTX
có thể đề nghị nhà trường xử lý theo thông tư số 10/2016/77-BGDĐT (bộ giáo dục đào tạo), ngày 05/4/2016 của bộ giáo dục và đào tạo, ban hành quy chế công tác sinh viên đối với chương trình đào tạo đại học hệ chính quy, hoặc giao cho cơ quan chức năng xử lý mức cao hơn.;__label__KTX
Có khả năng đề xuất với nhà trường để xử lý theo thông tư số 10/2016/77-BGDĐT (bộ giáo dục và đào tạo), ban hành vào ngày 05/4/2016, quy định về công tác sinh viên trong chương trình đào tạo đại học chính quy, hoặc có thể giao cho các cơ quan chức năng để xử lý ở mức cao hơn.;__label__KTX
Nhà trường có thể được đề nghị xử lý theo thông tư số 10/2016/77-BGDĐT (bộ giáo dục và đào tạo) ban hành ngày 05/4/2016, quy định về công tác sinh viên trong hệ thống đào tạo đại học chính quy, hoặc có thể chuyển giao cho cơ quan chức năng để xử lý ở mức độ cao hơn.;__label__KTX
Theo thông tư số 10/2016/77-BGDĐT (bộ giáo dục và đào tạo) phát hành ngày 05/4/2016, nhà trường có thể được đề nghị thực hiện quy chế công tác sinh viên cho chương trình đào tạo đại học hệ chính quy, hoặc có thể giao trách nhiệm cho cơ quan chức năng xử lý ở mức cao hơn.;__label__KTX
Đề nghị nhà trường thực hiện xử lý theo thông tư số 10/2016/77-BGDĐT (bộ giáo dục và đào tạo) ban hành vào ngày 05/4/2016 về quy chế công tác sinh viên trong chương trình đào tạo đại học chính quy, hoặc có thể ủy quyền cho các cơ quan chức năng xử lý ở mức cao hơn.;__label__KTX
ra vào KTX (ký túc xá) quá giờ quy định không có lý do chính đáng gây ồn ào, làm mất trật tự khu KTX (ký túc xá) có thái độ vô lễ với cán bộ, viên chức của trường tại khu KTX (ký túc xá) có thái độ;__label__KTX
vào ra KTX (ký túc xá) sau giờ quy định mà không có lý do hợp lý, gây ra tiếng ồn và làm rối loạn trật tự khu KTX (ký túc xá) cũng như có thái độ thiếu tôn trọng đối với cán bộ, viên chức của trường trong khu KTX (ký túc xá);__label__KTX
Gây mất trật tự khu KTX (ký túc xá) do ra vào quá giờ quy định mà không có lý do chính đáng, đồng thời thể hiện thái độ không tôn trọng với cán bộ và viên chức của trường tại khu KTX (ký túc xá);__label__KTX
Việc vào ra khu KTX (ký túc xá) không đúng giờ quy định mà không có lý do chính đáng gây ra tiếng ồn, làm mất trật tự và thể hiện sự vô lễ với các cán bộ, viên chức của trường trong khu KTX (ký túc xá);__label__KTX
Ra vào KTX (ký túc xá) sau giờ quy định mà không có lý do thuyết phục gây ồn ào và làm rối loạn trật tự khu KTX (ký túc xá), đồng thời có thái độ không lịch sự đối với cán bộ, viên chức của trường tại khu KTX (ký túc xá);__label__KTX
túc xá) có thái độ không hợp tác với bộ phận chức năng khi kiểm tra phòng ở. tùy mức độ, xử lý từ khiển trách đến buộc ra khỏi KTX (ký túc xá), hoặc đề nghị nhà trường xử lý.;__label__KTX
Ký túc xá có thái độ không hợp tác với các bộ phận chức năng trong quá trình kiểm tra phòng ở. Tùy theo mức độ vi phạm, có thể xử lý từ hình thức khiển trách cho đến buộc ra khỏi KTX (túc xá), hoặc đề nghị nhà trường có biện pháp xử lý.;__label__KTX
Khi kiểm tra phòng ở, các bộ phận chức năng gặp phải sự không hợp tác từ ký túc xá. Tùy thuộc vào mức độ, sẽ có các hình thức xử lý từ khiển trách cho đến yêu cầu buộc ra khỏi KTX (túc xá), hoặc đề nghị nhà trường can thiệp.;__label__KTX
Có sự không hợp tác từ ký túc xá đối với bộ phận chức năng khi thực hiện kiểm tra phòng ở. Tùy theo mức độ nghiêm trọng, sẽ có thể xử lý từ khiển trách đến việc buộc ra khỏi KTX (ký túc xá), hoặc đề xuất nhà trường can thiệp.;__label__KTX
Bộ phận chức năng gặp khó khăn trong việc kiểm tra phòng ở do thái độ không hợp tác từ ký túc xá. Tùy vào mức độ vi phạm, hình thức xử lý có thể từ khiển trách cho đến yêu cầu buộc ra khỏi KTX (túc xá) hoặc đề nghị nhà trường xử lý tình huống này.;__label__KTX
uống rượu bia, hút thuốc lá trong phòng ở uống rượu bia trong khuôn viên KTX (ký túc xá) và nơi khác về KTX (ký túc xá) gây mất trật tự. tùy mức độ, xử lý từ khiển trách đến buộc ra khỏi KTX (ký túc xá), hoặc đề nghị nhà trường xử lý.;__label__KTX
Hút thuốc lá và uống rượu bia trong phòng ở, cũng như trong khuôn viên KTX (ký túc xá) và các nơi khác liên quan đến KTX (ký túc xá) làm mất trật tự. Tùy theo mức độ vi phạm, có thể xử lý từ khiển trách cho đến việc buộc phải rời khỏi KTX (ký túc xá), hoặc đề nghị nhà trường can thiệp.;__label__KTX
Trong khuôn viên KTX (ký túc xá) và các địa điểm khác liên quan đến KTX (ký túc xá), việc uống rượu bia và hút thuốc lá trong phòng ở gây ra tình trạng mất trật tự. Tùy thuộc vào mức độ vi phạm, có thể bị xử lý từ khiển trách cho đến buộc ra khỏi KTX (ký túc xá), hoặc đề nghị nhà trường xử lý.;__label__KTX
Việc hút thuốc lá và uống rượu bia trong phòng ở cũng như trong khuôn viên KTX (ký túc xá) và những nơi khác có liên quan đến KTX (ký túc xá) dẫn đến tình trạng mất trật tự. Căn cứ vào mức độ vi phạm, sẽ có hình thức xử lý từ khiển trách cho đến việc buộc phải rời khỏi KTX (ký túc xá), hoặc đề nghị nhà trường có biện pháp xử lý.;__label__KTX
Uống rượu bia và hút thuốc lá tại phòng ở, cũng như trong khuôn viên KTX (ký túc xá) và các khu vực khác liên quan đến KTX (ký túc xá), gây ra sự mất trật tự. Tùy theo mức độ vi phạm, sinh viên có thể bị xử lý từ khiển trách cho đến việc buộc phải rời khỏi KTX (ký túc xá), hoặc nhà trường sẽ được đề nghị can thiệp.;__label__KTX
cất giữ dụng cụ nấu ăn trong phòng trừ những dãy nhà được phép nấu ăn tổ chức nấu ăn trong phòng ở trừ những dãy nhà được phép nấu ăn tự ý di chuyển chỗ ở, không chấp hành sự bố trí chỗ ở của trung;__label__KTX
dụng cụ nấu ăn phải được cất giữ trong phòng, ngoại trừ những khu vực được phép tổ chức nấu ăn, và không được tự ý di chuyển chỗ ở, vi phạm quy định về bố trí của trung.;__label__KTX
trong phòng, dụng cụ nấu ăn cần được cất giữ, trừ những dãy nhà được cho phép tổ chức nấu ăn, và việc tự ý di chuyển chỗ ở là không được chấp nhận, không tuân thủ sự bố trí của trung.;__label__KTX
các dụng cụ nấu ăn cần được bảo quản trong phòng, chỉ trừ những dãy nhà đã được cấp phép tổ chức nấu ăn, không được tự ý thay đổi vị trí chỗ ở, vi phạm quy định bố trí của trung.;__label__KTX
cất giữ dụng cụ nấu ăn là bắt buộc trong phòng, ngoại trừ những dãy nhà cho phép nấu ăn, và việc tự ý di chuyển chỗ ở là vi phạm, không tuân theo sự sắp xếp của trung.;__label__KTX
trí chỗ ở của trung tâm PVSV tự ý đưa người ngoài vào khu vực KTX (ký túc xá) bao che người ngoài cư trú trái phép trong phòng ở qua khu vực KTX (ký túc xá) khác giới tiếp khách trong phòng ở kể cả;__label__KTX
Trung tâm PVSV đã tự ý cho phép người không có quyền vào khu vực KTX (ký túc xá), đồng thời bao che cho những người ngoài cư trú trái phép trong các phòng ở, kể cả trong khu vực KTX (ký túc xá) dành cho giới khác.;__label__KTX
Người ngoài đã được trung tâm PVSV cho phép vào khu vực KTX (ký túc xá) mà không có sự đồng ý, và việc này bao gồm cả việc che giấu sự cư trú trái phép trong các phòng ở của khu vực KTX (ký túc xá) khác giới để tiếp khách.;__label__KTX
Việc trung tâm PVSV tự ý cho người ngoài vào khu vực KTX (ký túc xá) đã dẫn đến việc bao che cho những người cư trú trái phép trong phòng ở, kể cả việc tiếp khách trong khu vực KTX (ký túc xá) dành cho giới khác.;__label__KTX
Người ngoài đã được đưa vào khu vực KTX (ký túc xá) mà không có sự cho phép từ trung tâm PVSV, và điều này đã tạo ra việc bao che cho những người cư trú trái phép trong các phòng ở, bao gồm cả việc tiếp khách trong khu vực KTX (ký túc xá) khác giới.;__label__KTX
trong phòng ở kể cả sinh viên nội trú thuộc phòng khác tiếp người khác giới trong phòng ở làm hư hỏng cơ sở vật chất, trang thiết bị của KTX (ký túc xá). tùy mức độ, xử lý từ khiển trách đến buộc ra khỏi KTX (ký túc xá), bồi thường thiệt hại và đề nghị nhà trường xử lý.;__label__KTX
Trong khu vực phòng ở, bao gồm cả sinh viên nội trú từ phòng khác, nếu tiếp xúc với người khác giới sẽ gây hư hỏng cho cơ sở vật chất và trang thiết bị của KTX (ký túc xá). Tùy vào mức độ vi phạm, có thể xử lý từ khiển trách cho đến việc buộc phải rời khỏi KTX (ký túc xá), bồi thường thiệt hại và đề xuất nhà trường có biện pháp xử lý.;__label__KTX
Nếu sinh viên nội trú ở phòng khác có hành vi tiếp xúc với người khác giới trong phòng ở, điều này sẽ làm hư hỏng cơ sở vật chất và trang thiết bị của KTX (ký túc xá). Tùy thuộc vào mức độ vi phạm, sinh viên có thể bị xử lý từ khiển trách cho đến buộc phải rời khỏi KTX (ký túc xá), đồng thời phải bồi thường thiệt hại và đề nghị nhà trường can thiệp.;__label__KTX
Việc sinh viên nội trú ở phòng khác tiếp xúc với người khác giới trong phòng ở có thể dẫn đến hư hỏng cơ sở vật chất và trang thiết bị của KTX (ký túc xá). Tùy theo mức độ vi phạm, có thể áp dụng hình thức xử lý từ khiển trách cho đến buộc ra khỏi KTX (ký túc xá), yêu cầu bồi thường thiệt hại và đề xuất nhà trường xử lý.;__label__KTX
Trong trường hợp sinh viên nội trú thuộc phòng khác tiếp xúc với người khác giới trong phòng ở, điều này có thể gây hư hỏng cho cơ sở vật chất và trang thiết bị của KTX (ký túc xá). Tùy vào mức độ vi phạm, sinh viên sẽ bị xử lý từ khiển trách đến việc buộc rời khỏi KTX (ký túc xá), đồng thời phải bồi thường thiệt hại và đề nghị nhà trường có biện pháp xử lý.;__label__KTX
không thực hiện vệ sinh phòng ở phòng ở mất vệ sinh, không ngăn nắp đổ rác không đúng nơi quy định, xả rác khoan, đục lỗ, viết vẽ bậy, dán giấy, tranh ảnh, quảng cáo lên tường, bàn, ghế, hành lang và;__label__KTX
không thực hiện việc dọn dẹp vệ sinh cho các phòng ở, dẫn đến tình trạng mất vệ sinh, không gọn gàng trong việc đổ rác vào đúng nơi quy định, xả rác bừa bãi, khoan, đục lỗ, viết và vẽ bậy, dán giấy, hình ảnh, quảng cáo lên tường, bàn ghế, và hành lang.;__label__KTX
phòng ở không được vệ sinh, không được giữ gìn ngăn nắp, rác thải không được đổ đúng nơi quy định, xả rác một cách bừa bãi, thực hiện khoan, đục lỗ, viết vẽ không đúng nơi quy định, dán giấy, hình ảnh và quảng cáo lên các bề mặt như tường, bàn, ghế và hành lang.;__label__KTX
không có việc giữ gìn vệ sinh cho phòng ở, làm cho nơi này trở nên mất vệ sinh, không có trật tự trong việc đổ rác vào đúng chỗ, xả rác một cách không đúng quy định, khoan và đục lỗ, viết và vẽ không đúng chỗ, dán giấy, tranh ảnh, quảng cáo lên tường, bàn ghế và cả hành lang.;__label__KTX
việc vệ sinh phòng ở không được thực hiện, dẫn đến tình trạng không sạch sẽ, không có trật tự trong việc đổ rác vào đúng nơi quy định, xả rác không đúng cách, khoan, đục lỗ, viết vẽ không đúng chỗ, dán giấy, hình ảnh và quảng cáo lên tường, bàn ghế cũng như hành lang.;__label__KTX
ghế, hành lang và khuôn viên KTX (ký túc xá) làm tắc nghẽn bồn cầu, hệ thống thoát nước đặt bát hương thờ cúng trong phòng trồng các loại thực vật, cây kiểng, hoa lan nuôi cá, vật nuôi trong phòng và;__label__KTX
Khuôn viên KTX (ký túc xá), hành lang và ghế ngồi gây ra tình trạng tắc nghẽn bồn cầu, hệ thống thoát nước có bát hương thờ cúng trong phòng trồng nhiều loại thực vật, cây cảnh, hoa lan, nuôi cá và các loại vật nuôi khác trong phòng.;__label__KTX
Tình trạng tắc nghẽn bồn cầu và hệ thống thoát nước tại KTX (ký túc xá) xuất phát từ ghế, hành lang và khuôn viên, nơi có bát hương thờ cúng, các loại thực vật, cây kiểng, hoa lan, cũng như việc nuôi cá và vật nuôi trong phòng.;__label__KTX
Trong khuôn viên KTX (ký túc xá), hành lang và ghế ngồi đã làm cho bồn cầu bị tắc nghẽn, hệ thống thoát nước có bát hương thờ cúng, và trong phòng có trồng các loại thực vật, cây cảnh, hoa lan, cũng như nuôi cá và các vật nuôi.;__label__KTX
Bồn cầu bị tắc nghẽn do ghế, hành lang và khuôn viên của KTX (ký túc xá), nơi đặt bát hương thờ cúng, trồng các loại thực vật, cây kiểng, hoa lan, cùng với việc nuôi cá và các vật nuôi trong phòng.;__label__KTX
nuôi trong phòng và hành lang các dãy nhà. tùy mức độ, xử lý từ khiển trách đến buộc ra khỏi KTX (ký túc xá), bồi thường thiệt hại và đề nghị nhà trường xử lý.;__label__KTX
nuôi trong các phòng và hành lang của những dãy nhà. tùy thuộc vào mức độ vi phạm, có thể xử lý từ hình thức khiển trách cho đến việc buộc phải ra khỏi KTX (ký túc xá), yêu cầu bồi thường thiệt hại và đề nghị nhà trường có biện pháp xử lý.;__label__KTX
trong các dãy nhà và hành lang, việc nuôi có thể diễn ra. tùy theo mức độ vi phạm, sẽ có các biện pháp xử lý từ khiển trách đến buộc ra khỏi KTX (ký túc xá), đồng thời yêu cầu bồi thường thiệt hại và đề nghị nhà trường can thiệp.;__label__KTX
các dãy nhà và hành lang có thể nuôi. tùy theo mức độ, từ khiển trách đến việc buộc ra khỏi KTX (ký túc xá) sẽ được áp dụng, bồi thường thiệt hại cũng như đề nghị nhà trường xử lý sẽ được thực hiện.;__label__KTX
việc nuôi trong phòng và hành lang của các dãy nhà là điều không nên. tùy vào mức độ vi phạm, sẽ có các hình thức xử lý từ khiển trách cho đến buộc ra khỏi KTX (ký túc xá), kèm theo yêu cầu bồi thường thiệt hại và đề nghị nhà trường có phương án xử lý.;__label__KTX
mang các thiết bị, đồ dùng không được phép vào phòng ở tủ, kệ..., di chuyển các trang thiết bị trong phòng ở ra khỏi vị trí đã được bố trí câu, móc và sử dụng điện, nước trái phép tự ý sử dụng, làm;__label__KTX
đưa các thiết bị và đồ dùng không được cho phép vào phòng ở, tủ, kệ..., di chuyển các trang thiết bị trong phòng ở khỏi vị trí đã được sắp xếp, sử dụng điện và nước một cách trái phép mà không có sự cho phép, thực hiện;__label__KTX
các thiết bị và đồ dùng không được phép sẽ không được mang vào phòng ở, tủ, kệ..., việc di chuyển các trang thiết bị trong phòng ở ra khỏi vị trí đã được bố trí là không hợp lệ, cũng như việc sử dụng điện, nước mà không có sự đồng ý là bị cấm;__label__KTX
không được phép đưa các thiết bị, đồ dùng vào phòng ở, tủ, kệ..., việc di chuyển các trang thiết bị trong phòng ở ra khỏi vị trí đã được bố trí là không được phép, sử dụng điện và nước một cách trái phép cũng là hành vi không được chấp nhận;__label__KTX
cấm mang vào phòng ở, tủ, kệ... các thiết bị, đồ dùng không được phép, việc di chuyển các trang thiết bị trong phòng ở ra khỏi vị trí đã được sắp xếp là không hợp pháp, cũng như việc tự ý sử dụng điện, nước mà không có sự cho phép;__label__KTX
tự ý sử dụng, làm hỏng các thiết bị chữa cháy hoặc mở khóa báo động khi không có cháy nổ xảy ra trong khu vực vi phạm quy định về sử dụng internet của trường cố tình can thiệp hoặc phá hỏng các thiết;__label__KTX
sử dụng một cách tùy tiện, làm hỏng các thiết bị phòng cháy chữa cháy hoặc mở khóa hệ thống báo động khi không có sự cố cháy nổ nào xảy ra trong khu vực, vi phạm quy định về việc sử dụng internet của trường học bằng cách cố tình can thiệp hoặc phá hủy các thiết bị;__label__KTX
khi không có cháy nổ xảy ra trong khu vực, việc tự ý mở khóa báo động hoặc làm hỏng thiết bị chữa cháy là hành vi vi phạm quy định về sử dụng internet của trường, thể hiện sự can thiệp hoặc phá hủy thiết bị một cách cố tình;__label__KTX
các thiết bị chữa cháy không nên bị làm hỏng hoặc mở khóa báo động một cách tùy ý khi không có cháy nổ xảy ra, điều này vi phạm quy định về sử dụng internet trong trường, thể hiện sự can thiệp hoặc phá hoại một cách cố tình;__label__KTX
việc tự ý sử dụng và làm hỏng thiết bị chữa cháy hoặc mở khóa báo động khi không có cháy nổ xảy ra trong khu vực là hành vi vi phạm quy định về sử dụng internet của trường, cho thấy sự cố tình can thiệp hoặc phá hoại các thiết bị;__label__KTX
phá hỏng các thiết bị WIFI trong phòng ở và khu vực KTX (ký túc xá) chậm nộp phí điện, nước sau 7 ngày kể từ ngày hết hạn nộp phí thiếu ý thức trong việc bảo vệ tài sản gây mất mát không đóng khóa cửa phòng ở khi không có sinh viên trong phòng.;__label__KTX
gây hư hại cho các thiết bị WIFI trong khu vực KTX (ký túc xá) và phòng ở, nếu chậm thanh toán phí điện, nước sau 7 ngày kể từ ngày hết hạn nộp phí, thể hiện sự thiếu ý thức trong việc bảo vệ tài sản, dẫn đến mất mát, và không khóa cửa phòng khi không có sinh viên bên trong.;__label__KTX
nếu phí điện, nước không được nộp đúng hạn trong vòng 7 ngày kể từ ngày hết hạn, sẽ làm hỏng các thiết bị WIFI trong phòng ở và khu vực KTX (ký túc xá), cho thấy sự thiếu ý thức trong việc bảo vệ tài sản, gây ra mất mát, cũng như không khóa cửa phòng ở khi không có sinh viên có mặt.;__label__KTX
sự chậm trễ trong việc thanh toán phí điện, nước sau 7 ngày kể từ ngày hết hạn có thể dẫn đến việc phá hỏng các thiết bị WIFI tại khu vực KTX (ký túc xá) và phòng ở, cho thấy sự thiếu trách nhiệm trong việc bảo vệ tài sản, gây mất mát, cũng như không thực hiện việc khóa cửa phòng khi không có sinh viên ở đó.;__label__KTX
nếu không nộp phí điện, nước đúng hạn sau 7 ngày kể từ ngày hết hạn, sẽ gây ra hư hỏng cho các thiết bị WIFI trong phòng ở và khu vực KTX (ký túc xá), điều này thể hiện sự thiếu ý thức trong việc bảo vệ tài sản, dẫn đến mất mát, và không khóa cửa phòng khi không có sinh viên hiện diện.;__label__KTX
lưu ý: sinh viên bị buộc ra khỏi KTX (ký túc xá) sẽ không giải quyết cho đăng ký KTX (ký túc xá) ở học kỳ tiếp theo. nội quy về công tác nội trú tại KTX (ký túc xá) và hình thức xử lý được phát cho;__label__KTX
Xin lưu ý: Những sinh viên bị yêu cầu rời khỏi KTX (ký túc xá) sẽ không được xem xét cho việc đăng ký KTX (ký túc xá) trong học kỳ tiếp theo. Các quy định về công tác nội trú tại KTX (ký túc xá) cùng với hình thức xử lý đã được phát hành.;__label__KTX
Chú ý: Sinh viên nào bị buộc phải ra khỏi KTX (ký túc xá) sẽ không được giải quyết cho việc đăng ký KTX (ký túc xá) ở học kỳ sau. Nội quy liên quan đến công tác nội trú tại KTX (ký túc xá) và các hình thức xử lý đã được phát cho sinh viên.;__label__KTX
Lưu ý rằng sinh viên bị yêu cầu rời khỏi KTX (ký túc xá) sẽ không thể đăng ký lại KTX (ký túc xá) cho học kỳ tiếp theo. Nội quy về công tác nội trú tại KTX (ký túc xá) và các hình thức xử lý đã được phát cho tất cả sinh viên.;__label__KTX
Cần lưu ý: Những sinh viên bị yêu cầu ra khỏi KTX (ký túc xá) sẽ không được phép đăng ký KTX (ký túc xá) cho học kỳ tiếp theo. Quy định về công tác nội trú tại KTX (ký túc xá) cùng với hình thức xử lý đã được cung cấp.;__label__KTX
xử lý được phát cho từng phòng ở của sinh viên đầu mỗi năm học. sinh viên có trách nhiệm nghiên cứu kỹ và nghiêm túc thực hiện nội quy này.;__label__KTX
các quy định được phân phát cho mỗi phòng ở của sinh viên vào đầu năm học. sinh viên cần phải nghiên cứu cẩn thận và thực hiện nghiêm túc các nội quy này.;__label__KTX
vào đầu mỗi năm học, các quy chế sẽ được cung cấp cho từng phòng ở của sinh viên. sinh viên có nghĩa vụ tìm hiểu kỹ lưỡng và nghiêm chỉnh thực hiện nội quy đã đề ra.;__label__KTX
